return_id,order_id,order_item_id,return_date,return_reason,refund_amount,refund_status,refund_date,batch_date
4876,33063,99408,2023-03-25 09:12:19,Damaged item,24469.04,approved,2023-03-27 09:12:19,full_load
4877,33066,99418,2024-08-12 02:25:49,Late delivery,83727.12,approved,2024-08-18 02:25:49,full_load
4878,33069,99426,2025-01-22 17:16:31,Changed mind,18079.23,approved,2025-01-24 17:16:31,full_load
4879,33116,99558,2024-01-18 00:04:29,Late delivery,2245.11,approved,2024-01-22 00:04:29,full_load
4880,33132,99604,2023-07-11 07:00:21,Missing parts,1373.13,approved,2023-07-13 07:00:21,full_load
4881,33153,99663,2026-01-12 13:37:20,Late delivery,1359.22,processed,2026-01-19 13:37:20,full_load
4882,33159,99681,2024-01-17 23:28:36,Size issue,16817.45,approved,2024-01-20 23:28:36,full_load
4883,33162,99687,2025-06-26 00:13:16,Size issue,13068.34,processed,2025-07-03 00:13:16,full_load
4884,33162,99688,2025-07-08 00:13:16,Damaged item,10460.01,rejected,2025-07-13 00:13:16,full_load
4885,33165,99696,2024-03-24 21:56:23,Size issue,34172.58,processed,2024-03-27 21:56:23,full_load
4886,33166,99697,2023-10-07 06:12:15,Changed mind,3308.48,rejected,2023-10-14 06:12:15,full_load
4887,33168,99702,2025-06-19 14:51:02,Changed mind,2023.48,processed,2025-06-22 14:51:02,full_load
4888,33168,99704,2025-06-20 14:51:02,Wrong item,1434.27,approved,2025-06-27 14:51:02,full_load
4889,33174,99719,2024-08-02 22:28:43,Size issue,9598.05,rejected,2024-08-04 22:28:43,full_load
4890,33174,99721,2024-08-05 22:28:43,Late delivery,245.85,approved,2024-08-12 22:28:43,full_load
4891,33186,99754,2023-01-29 01:35:54,Changed mind,8815.17,processed,2023-01-31 01:35:54,full_load
4892,33186,99755,2023-02-05 01:35:54,Size issue,560.46,approved,2023-02-11 01:35:54,full_load
4893,33190,99765,2024-01-10 19:18:47,Changed mind,773.79,approved,2024-01-17 19:18:47,full_load
4894,33195,99784,2024-03-14 02:44:20,Size issue,5313.18,processed,2024-03-15 02:44:20,full_load
4895,33201,99803,2025-08-27 08:30:03,Changed mind,31087.24,processed,2025-08-28 08:30:03,full_load
4896,33201,99805,2025-08-27 08:30:03,Changed mind,8394.1,processed,2025-08-30 08:30:03,full_load
4897,33219,99858,2023-08-14 23:39:25,Late delivery,2475.82,approved,2023-08-19 23:39:25,full_load
4898,33219,99857,2023-08-18 23:39:25,Late delivery,16285.18,approved,2023-08-25 23:39:25,full_load
4899,33235,99897,2024-03-30 05:19:26,Size issue,2348.15,processed,2024-04-05 05:19:26,full_load
4900,33235,99898,2024-04-03 05:19:26,Size issue,37215.65,approved,2024-04-04 05:19:26,full_load
4901,33236,99899,2024-03-27 14:45:15,Damaged item,18333.39,approved,2024-03-30 14:45:15,full_load
4902,33246,99929,2024-07-14 05:13:43,Missing parts,8213.92,rejected,2024-07-15 05:13:43,full_load
4903,33248,99935,2023-04-11 21:40:27,Damaged item,6257.08,processed,2023-04-13 21:40:27,full_load
4904,33248,99933,2023-04-13 21:40:27,Size issue,2174.56,approved,2023-04-15 21:40:27,full_load
4905,33250,99941,2025-05-02 14:47:06,Wrong item,9528.92,processed,2025-05-09 14:47:06,full_load
4906,33267,99979,2023-12-15 12:09:23,Late delivery,1736.34,rejected,2023-12-19 12:09:23,full_load
4907,33273,99993,2023-05-19 22:00:56,Changed mind,1823.51,processed,2023-05-21 22:00:56,full_load
4908,33278,100004,2023-12-09 22:45:20,Changed mind,6843.89,approved,2023-12-11 22:45:20,full_load
4909,33278,100002,2023-12-06 22:45:20,Missing parts,895.71,approved,2023-12-08 22:45:20,full_load
4910,33280,100009,2025-09-16 11:26:53,Changed mind,3518.25,approved,2025-09-20 11:26:53,full_load
4911,33298,100065,2026-01-16 05:45:53,Missing parts,543.39,processed,2026-01-21 05:45:53,full_load
4912,33302,100076,2023-04-28 23:59:48,Size issue,6517.28,approved,2023-05-05 23:59:48,full_load
4913,33311,100103,2023-04-08 04:32:57,Damaged item,24530.2,processed,2023-04-11 04:32:57,full_load
4914,33315,100110,2023-04-24 15:38:12,Damaged item,38273.39,approved,2023-04-25 15:38:12,full_load
4915,33325,100137,2025-03-13 16:47:00,Late delivery,1427.98,approved,2025-03-17 16:47:00,full_load
4916,33327,100142,2024-07-19 18:22:52,Changed mind,5866.2,approved,2024-07-22 18:22:52,full_load
4917,33327,100144,2024-07-13 18:22:52,Late delivery,18266.61,approved,2024-07-15 18:22:52,full_load
4918,33354,100219,2025-06-25 18:22:08,Late delivery,7469.98,approved,2025-06-27 18:22:08,full_load
4919,33382,100303,2025-07-09 05:07:35,Damaged item,2390.46,approved,2025-07-13 05:07:35,full_load
4920,33382,100301,2025-07-02 05:07:35,Damaged item,4118.92,approved,2025-07-09 05:07:35,full_load
4921,33386,100315,2024-05-24 10:20:30,Size issue,4825.53,approved,2024-05-29 10:20:30,full_load
4922,33396,100342,2025-05-07 00:41:07,Late delivery,39537.38,approved,2025-05-08 00:41:07,full_load
4923,33412,100390,2023-11-01 11:55:20,Damaged item,2373.75,processed,2023-11-02 11:55:20,full_load
4924,33415,100397,2025-06-06 02:11:26,Wrong item,7094.52,processed,2025-06-11 02:11:26,full_load
4925,33416,100398,2024-03-17 20:48:36,Wrong item,4385.69,processed,2024-03-22 20:48:36,full_load
4926,33416,100399,2024-04-02 20:48:36,Wrong item,623.94,processed,2024-04-07 20:48:36,full_load
4927,33422,100414,2024-11-18 19:27:28,Wrong item,790.4,approved,2024-11-20 19:27:28,full_load
4928,33433,100448,2025-08-12 03:56:37,Late delivery,6832.12,approved,2025-08-18 03:56:37,full_load
4929,33434,100450,2024-05-26 13:57:24,Wrong item,136.14,processed,2024-05-27 13:57:24,full_load
4930,33443,100486,2023-10-02 19:50:30,Damaged item,2406.84,processed,2023-10-03 19:50:30,full_load
4931,33449,100509,2025-06-28 18:26:54,Missing parts,70044.16,processed,2025-06-30 18:26:54,full_load
4932,33449,100506,2025-06-26 18:26:54,Late delivery,6417.49,processed,2025-06-29 18:26:54,full_load
4933,33460,100537,2023-08-11 14:45:59,Damaged item,2425.32,approved,2023-08-17 14:45:59,full_load
4934,33462,100541,2024-08-28 03:02:25,Size issue,461.51,processed,2024-09-04 03:02:25,full_load
4935,33473,100580,2023-07-08 10:19:26,Wrong item,1479.25,approved,2023-07-13 10:19:26,full_load
4936,33485,100620,2023-04-03 19:07:28,Size issue,14204.24,approved,2023-04-09 19:07:28,full_load
4937,33485,100619,2023-03-29 19:07:28,Wrong item,900.38,approved,2023-04-01 19:07:28,full_load
4938,33487,100626,2025-07-22 22:57:26,Size issue,11722.14,processed,2025-07-27 22:57:26,full_load
4939,33495,100652,2025-05-09 06:27:34,Wrong item,6709.44,approved,2025-05-10 06:27:34,full_load
4940,33495,100654,2025-05-16 06:27:34,Wrong item,10246.87,approved,2025-05-18 06:27:34,full_load
4941,33501,100668,2024-07-14 03:19:33,Size issue,214.4,processed,2024-07-17 03:19:33,full_load
4942,33510,100692,2024-05-02 10:52:30,Missing parts,2469.45,approved,2024-05-03 10:52:30,full_load
4943,33510,100691,2024-05-17 10:52:30,Damaged item,4660.72,processed,2024-05-24 10:52:30,full_load
4944,33513,100703,2023-06-22 17:34:27,Changed mind,26086.08,approved,2023-06-23 17:34:27,full_load
4945,33522,100727,2024-12-21 05:40:36,Changed mind,4148.4,approved,2024-12-26 05:40:36,full_load
4946,33525,100737,2024-02-21 03:27:53,Size issue,505.72,rejected,2024-02-27 03:27:53,full_load
4947,33525,100735,2024-02-28 03:27:53,Size issue,829.1,approved,2024-03-03 03:27:53,full_load
4948,33530,100748,2025-06-30 21:15:18,Changed mind,1128.75,approved,2025-07-03 21:15:18,full_load
4949,33530,100747,2025-07-06 21:15:18,Missing parts,12885.51,approved,2025-07-07 21:15:18,full_load
4950,33538,100771,2024-08-16 11:31:22,Damaged item,11582.22,approved,2024-08-17 11:31:22,full_load
4951,33538,100769,2024-08-06 11:31:22,Damaged item,8439.34,approved,2024-08-11 11:31:22,full_load
4952,33539,100773,2025-11-15 06:26:10,Changed mind,1132.4,processed,2025-11-22 06:26:10,full_load
4953,33539,100772,2025-11-13 06:26:10,Changed mind,18685.91,processed,2025-11-18 06:26:10,full_load
4954,33561,100848,2023-07-09 19:16:01,Wrong item,313.42,approved,2023-07-11 19:16:01,full_load
4955,33561,100847,2023-06-24 19:16:01,Changed mind,5194.16,approved,2023-06-25 19:16:01,full_load
4956,33569,100877,2025-04-29 00:30:40,Changed mind,5173.63,approved,2025-05-01 00:30:40,full_load
4957,33578,100901,2025-10-25 04:49:59,Damaged item,7668.98,approved,2025-11-01 04:49:59,full_load
4958,33578,100900,2025-10-20 04:49:59,Late delivery,3097.35,rejected,2025-10-26 04:49:59,full_load
4959,33579,100904,2024-06-30 09:07:24,Changed mind,1697.46,approved,2024-07-02 09:07:24,full_load
4960,33579,100907,2024-07-02 09:07:24,Changed mind,38003.25,rejected,2024-07-07 09:07:24,full_load
4961,33583,100917,2024-03-15 07:21:10,Changed mind,6957.89,approved,2024-03-19 07:21:10,full_load
4962,33587,100930,2023-11-13 01:45:09,Damaged item,10719.03,approved,2023-11-16 01:45:09,full_load
4963,33609,100999,2024-02-24 21:25:29,Changed mind,13634.13,approved,2024-02-26 21:25:29,full_load
4964,33627,101051,2023-03-30 20:08:51,Late delivery,28588.91,processed,2023-04-02 20:08:51,full_load
4965,33636,101074,2023-04-25 10:10:46,Late delivery,1308.46,approved,2023-04-29 10:10:46,full_load
4966,33653,101134,2023-03-22 14:14:54,Changed mind,23072.16,processed,2023-03-28 14:14:54,full_load
4967,33653,101136,2023-03-20 14:14:54,Late delivery,34731.25,approved,2023-03-27 14:14:54,full_load
4968,33654,101138,2025-12-18 14:24:38,Late delivery,3831.57,processed,2025-12-22 14:24:38,full_load
4969,33658,101151,2023-11-06 15:58:31,Changed mind,7935.52,rejected,2023-11-09 15:58:31,full_load
4970,33660,101158,2024-12-02 00:56:19,Wrong item,87906.58,processed,2024-12-08 00:56:19,full_load
4971,33680,101211,2024-08-15 00:34:19,Size issue,5111.64,approved,2024-08-17 00:34:19,full_load
4972,33693,101251,2024-09-03 10:53:59,Damaged item,24948.5,approved,2024-09-04 10:53:59,full_load
4973,33702,101294,2025-05-07 18:04:10,Size issue,5824.46,processed,2025-05-12 18:04:10,full_load
4974,33702,101290,2025-05-19 18:04:10,Size issue,1625.48,processed,2025-05-25 18:04:10,full_load
4975,33717,101341,2024-02-13 05:38:23,Wrong item,2178.09,approved,2024-02-18 05:38:23,full_load
4976,33765,101484,2025-06-09 22:37:23,Size issue,851.04,approved,2025-06-11 22:37:23,full_load
4977,33765,101485,2025-06-04 22:37:23,Damaged item,1236.02,processed,2025-06-09 22:37:23,full_load
4978,33771,101508,2023-07-16 02:53:50,Late delivery,748.36,approved,2023-07-23 02:53:50,full_load
4979,33773,101515,2024-05-16 12:34:04,Changed mind,595.24,rejected,2024-05-18 12:34:04,full_load
4980,33783,101549,2023-03-03 11:33:42,Wrong item,1339.02,approved,2023-03-10 11:33:42,full_load
4981,33786,101561,2024-06-12 18:18:15,Missing parts,3691.98,processed,2024-06-13 18:18:15,full_load
4982,33788,101567,2023-10-10 16:00:34,Late delivery,4969.11,processed,2023-10-13 16:00:34,full_load
4983,33799,101599,2024-10-07 17:42:12,Missing parts,6026.82,processed,2024-10-14 17:42:12,full_load
4984,33799,101598,2024-10-03 17:42:12,Changed mind,3714.18,processed,2024-10-06 17:42:12,full_load
4985,33805,101615,2023-07-26 13:48:58,Missing parts,10349.12,processed,2023-07-27 13:48:58,full_load
4986,33808,101625,2023-05-10 02:59:09,Size issue,208.01,approved,2023-05-11 02:59:09,full_load
4987,33808,101628,2023-05-11 02:59:09,Wrong item,217.71,rejected,2023-05-15 02:59:09,full_load
4988,33820,101659,2023-03-04 18:34:04,Size issue,4225.8,approved,2023-03-06 18:34:04,full_load
4989,33822,101666,2023-12-29 13:09:52,Late delivery,4064.72,processed,2024-01-05 13:09:52,full_load
4990,33822,101665,2023-12-31 13:09:52,Wrong item,45089.28,processed,2024-01-04 13:09:52,full_load
4991,33836,101705,2025-09-22 20:58:26,Changed mind,3636.06,processed,2025-09-23 20:58:26,full_load
4992,33840,101720,2023-06-12 21:22:02,Size issue,595.52,approved,2023-06-15 21:22:02,full_load
4993,33840,101719,2023-06-14 21:22:02,Changed mind,1227.22,approved,2023-06-18 21:22:02,full_load
4994,33844,101730,2025-07-07 07:26:00,Size issue,85307.84,approved,2025-07-10 07:26:00,full_load
4995,33844,101729,2025-07-04 07:26:00,Damaged item,5379.2,approved,2025-07-08 07:26:00,full_load
4996,33846,101739,2023-04-01 09:44:41,Damaged item,18373.98,approved,2023-04-04 09:44:41,full_load
4997,33849,101748,2024-03-08 15:12:05,Wrong item,6445.95,processed,2024-03-15 15:12:05,full_load
4998,33872,101818,2025-11-20 22:30:39,Size issue,6598.14,rejected,2025-11-24 22:30:39,full_load
4999,33880,101842,2025-12-25 23:34:43,Size issue,15559.58,processed,2025-12-31 23:34:43,full_load
5000,33880,101843,2025-12-26 23:34:43,Wrong item,4584.87,rejected,2025-12-29 23:34:43,full_load
5001,33882,101848,2024-12-31 14:37:48,Wrong item,3538.29,processed,2025-01-06 14:37:48,full_load
5002,33882,101847,2025-01-06 14:37:48,Wrong item,8437.22,processed,2025-01-08 14:37:48,full_load
5003,33900,101907,2023-11-10 21:09:23,Missing parts,55739.44,approved,2023-11-11 21:09:23,full_load
5004,33915,101948,2024-04-09 15:05:32,Late delivery,14834.52,processed,2024-04-15 15:05:32,full_load
5005,33923,101973,2024-02-20 13:40:24,Late delivery,4571.52,processed,2024-02-26 13:40:24,full_load
5006,33923,101971,2024-02-21 13:40:24,Wrong item,893.93,approved,2024-02-22 13:40:24,full_load
5007,33935,102004,2025-06-27 09:39:08,Damaged item,5164.78,processed,2025-07-02 09:39:08,full_load
5008,33935,102002,2025-06-23 09:39:08,Damaged item,1058.57,approved,2025-06-29 09:39:08,full_load
5009,33939,102022,2025-06-15 14:47:23,Size issue,1401.72,processed,2025-06-16 14:47:23,full_load
5010,33940,102023,2025-11-28 20:27:47,Missing parts,25030.98,approved,2025-12-01 20:27:47,full_load
5011,33941,102024,2024-10-28 22:28:40,Size issue,946.23,processed,2024-10-30 22:28:40,full_load
5012,33950,102054,2023-09-02 07:44:32,Wrong item,1362.96,approved,2023-09-07 07:44:32,full_load
5013,33950,102056,2023-08-24 07:44:32,Size issue,4825.59,processed,2023-08-27 07:44:32,full_load
5014,33963,102100,2023-01-31 09:54:42,Wrong item,1723.81,processed,2023-02-04 09:54:42,full_load
5015,33966,102110,2025-12-04 22:32:35,Changed mind,9790.26,approved,2025-12-05 22:32:35,full_load
5016,33969,102120,2025-03-21 00:32:48,Damaged item,788.26,processed,2025-03-22 00:32:48,full_load
5017,33981,102159,2023-04-18 15:42:08,Changed mind,13028.92,processed,2023-04-20 15:42:08,full_load
5018,33981,102158,2023-04-17 15:42:08,Damaged item,3025.04,approved,2023-04-24 15:42:08,full_load
5019,33997,102215,2023-05-23 06:37:23,Missing parts,1190.77,approved,2023-05-28 06:37:23,full_load
5020,33998,102217,2023-02-25 20:01:21,Damaged item,41943.38,processed,2023-02-26 20:01:21,full_load
5021,34000,102226,2025-09-29 00:55:28,Wrong item,3317.28,processed,2025-10-04 00:55:28,full_load
5022,34015,102268,2024-08-12 19:23:21,Changed mind,2038.11,processed,2024-08-19 19:23:21,full_load
5023,34021,102283,2025-07-05 23:30:12,Late delivery,2208.02,approved,2025-07-08 23:30:12,full_load
5024,34027,102301,2024-01-03 02:31:30,Missing parts,25642.62,approved,2024-01-06 02:31:30,full_load
5025,34027,102299,2024-01-03 02:31:30,Damaged item,5757.54,rejected,2024-01-10 02:31:30,full_load
5026,34035,102329,2025-12-05 07:57:34,Missing parts,53600.99,approved,2025-12-10 07:57:34,full_load
5027,34050,102380,2025-02-26 03:15:27,Changed mind,1628.77,approved,2025-03-04 03:15:27,full_load
5028,34062,102416,2024-06-03 08:27:23,Late delivery,632.19,rejected,2024-06-10 08:27:23,full_load
5029,34062,102418,2024-06-05 08:27:23,Size issue,5604.66,approved,2024-06-08 08:27:23,full_load
5030,34063,102419,2025-07-22 16:55:12,Changed mind,302.58,approved,2025-07-25 16:55:12,full_load
5031,34065,102423,2025-01-11 17:45:03,Size issue,2920.14,processed,2025-01-18 17:45:03,full_load
5032,34069,102436,2023-06-24 18:39:36,Wrong item,1997.02,processed,2023-06-28 18:39:36,full_load
5033,34069,102437,2023-06-21 18:39:36,Wrong item,10612.2,approved,2023-06-28 18:39:36,full_load
5034,34084,102478,2023-05-12 12:42:56,Late delivery,9090.79,processed,2023-05-16 12:42:56,full_load
5035,34084,102479,2023-05-04 12:42:56,Late delivery,25535.12,processed,2023-05-09 12:42:56,full_load
5036,34087,102491,2024-11-04 17:16:35,Size issue,3019.23,approved,2024-11-05 17:16:35,full_load
5037,34100,102535,2023-01-10 11:29:33,Wrong item,10787.01,approved,2023-01-16 11:29:33,full_load
5038,34106,102554,2024-10-03 22:55:05,Size issue,9858.72,approved,2024-10-09 22:55:05,full_load
5039,34132,102633,2024-11-15 22:42:31,Missing parts,1244.46,approved,2024-11-19 22:42:31,full_load
5040,34132,102634,2024-11-18 22:42:31,Changed mind,6459.19,approved,2024-11-20 22:42:31,full_load
5041,34133,102639,2023-06-29 08:57:49,Missing parts,17361.82,processed,2023-07-05 08:57:49,full_load
5042,34152,102694,2023-10-05 13:16:30,Changed mind,1808.13,approved,2023-10-12 13:16:30,full_load
5043,34152,102696,2023-10-15 13:16:30,Wrong item,2032.32,processed,2023-10-21 13:16:30,full_load
5044,34161,102721,2025-08-07 23:15:45,Missing parts,17254.66,processed,2025-08-14 23:15:45,full_load
5045,34161,102718,2025-08-07 23:15:45,Damaged item,967.03,approved,2025-08-13 23:15:45,full_load
5046,34174,102756,2025-12-14 14:31:51,Late delivery,1200.07,approved,2025-12-17 14:31:51,full_load
5047,34187,102797,2024-05-28 15:25:31,Damaged item,13774.58,approved,2024-06-03 15:25:31,full_load
5048,34195,102818,2024-05-05 03:50:23,Changed mind,4956.5,approved,2024-05-08 03:50:23,full_load
5049,34198,102826,2025-05-01 15:54:54,Missing parts,17853.9,processed,2025-05-07 15:54:54,full_load
5050,34198,102825,2025-05-14 15:54:54,Missing parts,1041.71,approved,2025-05-15 15:54:54,full_load
5051,34202,102836,2023-02-19 04:03:39,Changed mind,1158.32,processed,2023-02-20 04:03:39,full_load
5052,34218,102893,2024-05-12 17:05:57,Late delivery,3876.87,approved,2024-05-14 17:05:57,full_load
5053,34218,102894,2024-05-15 17:05:57,Changed mind,36856.81,approved,2024-05-20 17:05:57,full_load
5054,34224,102909,2024-06-23 04:25:15,Wrong item,1078.31,processed,2024-06-29 04:25:15,full_load
5055,34226,102915,2023-06-17 16:01:02,Changed mind,120876.57,processed,2023-06-20 16:01:02,full_load
5056,34226,102917,2023-06-14 16:01:02,Damaged item,1372.54,processed,2023-06-17 16:01:02,full_load
5057,34227,102922,2024-06-13 17:13:16,Wrong item,1146.47,processed,2024-06-14 17:13:16,full_load
5058,34227,102921,2024-06-13 17:13:16,Late delivery,956.8,processed,2024-06-17 17:13:16,full_load
5059,34232,102932,2024-01-03 07:48:21,Changed mind,2218.89,approved,2024-01-08 07:48:21,full_load
5060,34234,102937,2025-10-02 22:08:35,Wrong item,733.42,approved,2025-10-09 22:08:35,full_load
5061,34244,102966,2025-01-02 02:01:04,Size issue,21240.13,approved,2025-01-06 02:01:04,full_load
5062,34244,102965,2024-12-24 02:01:04,Missing parts,69650.52,approved,2024-12-25 02:01:04,full_load
5063,34261,103009,2025-09-11 02:49:58,Changed mind,1023.12,processed,2025-09-17 02:49:58,full_load
5064,34274,103043,2024-12-25 00:20:30,Size issue,6236.97,processed,2024-12-30 00:20:30,full_load
5065,34289,103084,2023-07-22 14:17:29,Late delivery,1422.54,rejected,2023-07-25 14:17:29,full_load
5066,34298,103104,2024-10-09 22:26:14,Size issue,10467.35,processed,2024-10-13 22:26:14,full_load
5067,34321,103181,2023-10-09 00:41:27,Damaged item,1804.61,processed,2023-10-13 00:41:27,full_load
5068,34328,103206,2023-10-15 22:13:05,Missing parts,8737.48,approved,2023-10-18 22:13:05,full_load
5069,34346,103257,2025-02-20 15:03:28,Changed mind,7473.74,processed,2025-02-21 15:03:28,full_load
5070,34354,103276,2025-10-28 12:49:33,Missing parts,3454.5,processed,2025-11-02 12:49:33,full_load
5071,34354,103275,2025-10-29 12:49:33,Damaged item,9408.38,approved,2025-10-30 12:49:33,full_load
5072,34361,103293,2025-06-11 20:15:37,Changed mind,795.47,approved,2025-06-12 20:15:37,full_load
5073,34361,103292,2025-06-07 20:15:37,Missing parts,4758.45,approved,2025-06-12 20:15:37,full_load
5074,34368,103313,2024-09-25 01:39:51,Missing parts,2759.22,rejected,2024-09-28 01:39:51,full_load
